PID,PID3/4,HP1,HP2,HP3,CryoSleep,DB,DC,DC4/5,Side,D1,D2,D3,NormAge,VIP,NormRoomService,NormFoodCourt,NormShoppingMall,NormSpa,NromVRDeck,Transported
0,1,0,0,1,-1,1,0,0,-1,0,0,1,-0.2,-1,-0.33,0.2,-0.29,-0.17,5.1,0
0,1,0,0,1,-1,1,0,0,-1,1,0,0,-1.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,0,1,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,0.3,-0.28,0.4,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.67,-1,5.65,-0.28,-0.03,-0.28,-0.16,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.47,1,1.05,-0.28,0.66,0.96,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,1,0,0,1,0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.28,1.12,-0.29,-0.24,-0.23,1
1,0,0,0,1,-1,0,0,0,-1,1,0,0,0.73,-1,-0.33,0.05,-0.29,-0.28,0.96,0
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.93,-1,-0.2,-0.2,-0.29,0.92,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.93,-1,0.76,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,1,0,1.13,-1,-0.33,-0.28,-0.2,0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.53,-1,-0.28,-0.06,2.75,-0.27,-0.27,1
1,0,0,0,1,-1,1,0,0,1,0,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,2.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,0,0,0,-1,1,0,0,1,1,0,0,0.2,-1,-0.33,0.34,-0.29,-0.26,1.34,0
1,0,0,0,1,1,0,1,0,1,0,0,1,0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,0.73,-1,13.35,-0.27,0.43,2.95,-0.22,0
0,1,0,0,1,-1,0,1,0,1,1,0,0,0,-1,-0.33,1.39,1.89,-0.27,-0.26,1
0,1,0,0,1,1,0,1,0,1,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,1,0,0,0.07,-1,0.03,0.43,-0.29,-0.28,0.59,1
1,0,1,0,0,1,0,0,0,-1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.87,-1,-0.33,0.17,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,1.16,-0.27,0
1,0,0,0,1,1,0,1,0,1,0,0,1,1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.53,-1,-0.33,-0.28,0.81,-0.28,-0.19,1
1,0,0,0,1,1,0,1,0,1,0,0,1,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,1,0,1,1,0,0,1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,1,0,2.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.07,-1,-0.33,-0.15,-0.07,-0.08,-0.07,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.73,-1,0.02,0.06,-0.29,-0.06,-0.27,0
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.33,-1,0.44,-0.28,0.81,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,0,0,1,0,-1,3.81,-0.2,-0.22,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,0,0,-1,0,0,1,0.8,1,-0.33,-0.27,-0.29,1.08,0.99,0
1,0,0,0,1,1,0,0,0,-1,1,0,0,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,1,0,-1,0,0,1,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.53,-1,-0.32,0.17,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,0.94,-0.27,-0.25,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,0,0,0,-0.73,-1,5.75,-0.28,3.42,-0.25,-0.27,0
1,0,0,0,1,1,1,0,0,-1,0,0,1,0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.2,-1,-0.33,-0.28,0.02,0.25,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.8,-1,-0.33,-0.28,-0.15,0.44,-0.27,0
1,0,0,0,1,1,0,1,0,1,0,1,0,1.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.47,-1,-0.33,-0.28,-0.1,-0.28,0.35,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.07,-1,0.95,-0.27,-0.28,-0.28,-0.27,0
1,0,0,0,1,-1,0,0,0,1,0,0,1,2.33,-1,-0.33,2.87,-0.29,0.19,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.27,-0.28,1.86,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.53,-1,1.51,-0.28,-0.29,-0.28,0.33,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,1.33,-1,-0.33,-0.17,-0.1,-0.28,0.31,0
1,0,0,0,1,-1,0,0,0,-1,1,0,0,0.33,-1,-0.2,0.42,0.51,0.18,0.87,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0,-1,4.17,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,0,-1,0,0,0,-1,1,0,0,0.73,-1,-0.33,-0.28,-0.29,0.49,-0.27,0
1,0,1,0,0,1,0,0,0,1,0,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,0,0,1,2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,0,0,1,1.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.47,-1,0.7,-0.26,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,-1,0,0,1,1.67,-1,-0.32,0.65,-0.29,2.19,6.46,0
1,0,0,0,1,1,0,1,0,-1,1,0,0,-0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,0,0,1,-0.2,-1,-0.33,9.73,1.42,-0.11,0.67,1
1,0,0,0,1,-1,0,1,0,1,0,0,1,1.07,1,4.68,-0.27,-0.29,-0.23,0.55,0
0,1,0,0,1,-1,0,1,0,1,0,0,1,-0.27,-1,-0.09,2.36,-0.29,-0.28,-0.22,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.27,-1,-0.33,-0.28,-0.08,0.3,-0.24,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,0,1,-1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
0,1,1,0,0,1,0,0,0,1,0,1,0,-1.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,0.85,-0.27,-0.29,-0.21,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-1.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,1,0,0,1,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,1,0,0,1,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,1,0,0,-1.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,0,0,0,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,0.12,-0.07,-0.25,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.07,-1,-0.33,-0.28,-0.24,0.35,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.6,1,4.29,-0.28,-0.28,-0.28,-0.26,0
1,0,1,0,0,1,0,0,0,1,0,1,0,1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.93,-1,1.55,-0.28,-0.29,-0.21,0.28,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,-1,0,1,0,-1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,6.8,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,1.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0,-1,-0.33,0.23,-0.2,-0.28,-0.25,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,-0.27,-1,1.02,3.13,-0.29,-0.28,-0.03,1
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-0.53,-1,-0.33,-0.28,-0.28,-0.28,0.8,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,0,-0.27,-1,-0.33,-0.22,-0.29,0.26,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,0.93,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,0,1,0,1,0,0,1,0.27,1,-0.33,-0.25,-0.29,2.63,-0.17,0
1,0,0,0,1,-1,1,0,0,-1,1,0,0,0.53,-1,-0.33,1.58,-0.29,-0.22,0.04,1
1,0,0,0,1,-1,1,0,0,-1,1,0,0,0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.13,-1,0.62,-0.28,-0.29,-0.26,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.4,-1,0.92,-0.28,0.02,-0.28,-0.2,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.6,-1,1.33,-0.28,-0.16,-0.25,-0.27,0
1,0,0,0,1,-1,1,0,0,1,1,0,0,0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,0,0,1,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.73,-1,0.22,-0.28,0.92,-0.28,-0.19,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,1.73,-1,1.57,-0.19,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.8,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,0,1,0,0,0,1,1,0,0,-1,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,1.2,-1,9.48,-0.28,-0.27,-0.27,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,0,-0.33,-1,-0.27,-0.28,-0.28,0.01,1.01,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.67,-1,-0.15,-0.22,0.49,-0.27,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-0.07,-1,4.08,-0.28,-0.29,-0.24,-0.24,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.27,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,-1,1,0,0,-1,1,0,0,-0.07,-1,-0.14,0.82,6.59,-0.17,0.29,1
1,0,0,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,-0.33,-0.23,-0.29,1.19,-0.2,0
1,0,0,0,1,-1,0,0,0,1,1,0,0,-0.2,1,-0.33,2.41,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.6,-1,-0.33,-0.26,-0.19,-0.26,1.26,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.67,-1,-0.33,-0.28,0.22,0.03,-0.27,0
1,0,0,0,1,1,0,0,0,-1,0,0,1,1.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,2.4,-1,-0.33,-0.28,-0.29,0.23,0.04,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,0,0,1,1.67,-1,-0.33,-0.28,0.97,-0.24,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.07,-1,-0.2,-0.28,4.08,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.2,-1,0.23,-0.08,-0.24,-0.27,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,0.33,-1,-0.33,-0.28,-0.29,0.11,-0.07,1
1,0,0,0,1,-1,0,1,0,1,1,0,0,-0.07,-1,-0.33,-0.28,-0.29,-0.25,6.66,0
1,0,0,0,1,1,0,1,0,-1,0,0,1,-0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,-1,0,0,1,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.07,-1,2.55,-0.28,0.34,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.4,-1,-0.23,-0.25,-0.29,-0.28,0.18,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-1.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.27,-1,-0.32,0.2,-0.28,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,2.33,-1,-0.33,-0.13,-0.29,0.42,-0.27,0
1,0,0,0,1,-1,1,0,0,1,1,0,0,-0.6,-1,-0.33,2.55,-0.29,0.28,0.78,0
1,0,0,0,1,1,1,0,0,1,1,0,0,0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,0,0,0,0,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.87,-1,0.81,-0.26,2.84,-0.28,-0.27,0
1,0,0,0,1,-1,0,0,0,1,1,0,0,1.07,-1,-0.3,0.63,-0.29,-0.03,-0.21,0
1,0,0,0,1,-1,0,0,0,1,1,0,0,0.73,1,-0.33,-0.03,-0.29,0.64,0.71,0
1,0,0,1,0,1,0,0,0,-1,0,0,1,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.6,-1,0.36,-0.25,2.9,-0.28,-0.27,0
1,0,0,0,1,1,0,1,0,-1,0,0,1,0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.67,-1,-0.33,-0.28,-0.29,0.4,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,0,1,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,-1,1,0,0,1,0,0,1,1.8,-1,-0.33,1.39,-0.24,0.21,0.94,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,-1,1,0,0,1,1,0,0,1,-1,-0.33,5.31,-0.29,-0.14,0.52,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,0.27,-1,-0.33,0.03,-0.29,-0.28,-0.08,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.33,-1,-0.33,-0.28,-0.29,-0.07,0.23,1
1,0,1,0,0,1,0,0,0,-1,0,0,1,-1.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.93,-1,0.21,-0.28,-0.26,0.18,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.27,-1,2.01,-0.28,-0.27,-0.28,-0.12,0
1,0,1,0,0,1,0,0,0,1,0,1,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.93,-1,-0.33,-0.11,0.11,-0.17,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.53,-1,-0.17,0.03,-0.29,-0.15,-0.23,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.73,-1,0.55,-0.2,-0.23,-0.02,-0.25,0
1,0,1,0,0,-1,0,0,0,1,0,0,1,-0.53,-1,0.91,-0.28,-0.29,-0.28,0.17,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.4,-1,-0.33,-0.28,0.86,-0.27,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,-1,0,0,1,2.6,-1,1.58,-0.27,-0.23,-0.28,0.2,1
1,0,0,0,1,-1,0,1,0,-1,0,0,1,0,-1,-0.32,0.02,-0.29,-0.28,5.21,0
1,0,0,0,1,-1,0,0,0,-1,0,0,0,1.93,-1,-0.33,-0.02,-0.29,4.71,-0.06,0
1,0,1,0,0,1,0,0,0,-1,0,1,0,-0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,-1,0,0,0,1,1,0,0,0.4,-1,1.67,-0.26,0.29,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,0.33,-1,-0.33,-0.25,0.73,-0.27,-0.27,1
1,0,0,0,1,-1,0,1,0,1,0,0,1,0.33,-1,-0.33,-0.24,-0.24,7.44,7.97,0
1,0,0,0,1,-1,0,1,0,1,1,0,0,0,-1,-0.33,-0.17,-0.29,0.43,4.25,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,-1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-1,-1,0.34,-0.28,-0.21,-0.28,0.08,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.67,-1,-0.33,-0.28,-0.29,-0.24,2.79,0
1,0,0,0,1,-1,1,0,0,1,0,0,1,0.73,-1,0.1,0.68,-0.29,-0.28,0.29,0
1,0,0,0,1,1,0,0,0,0,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,1,-1,-0.33,-0.28,-0.11,0.21,-0.27,0
1,0,1,0,0,-1,0,0,0,1,1,0,0,0.27,-1,-0.33,-0.05,-0.29,-0.01,0.4,0
1,0,0,0,0,1,0,0,0,1,1,0,0,0.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,0,0,1,1.13,-1,1.02,-0.28,-0.07,-0.1,-0.27,0
0,1,0,1,0,1,0,0,0,1,1,0,0,-0.2,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,0,1,2.4,-1,-0.3,-0.12,0.06,-0.28,-0.08,0
1,0,0,0,0,-1,0,0,0,-1,1,0,0,-0.67,-1,-0.33,-0.28,-0.29,-0.28,1.67,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,1.07,-1,0.26,-0.09,-0.29,-0.28,-0.15,0
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,0,-1,0,0,0,0,0,0,1,-0.47,-1,2.53,1.18,-0.29,-0.28,0.03,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,0.33,-1,-0.06,0.12,0.41,-0.1,0.8,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-1.67,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,-1,0,0,1,-0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,0.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.27,-1,-0.33,0.15,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.13,-1,-0.33,-0.23,-0.2,-0.28,-0.27,0
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,1,0,1,0,0,0,1,1,0,0,-0.13,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.4,-1,0.95,-0.28,-0.29,-0.28,0.39,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.13,-1,1.89,-0.28,-0.21,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.07,-1,-0.33,-0.25,-0.29,0.39,-0.2,0
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.07,-1,-0.33,0.1,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,1,0,1,0,0.6,-1,-0.33,0.3,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,-1,1,0,0,-0.4,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,-1,0,0,1,-0.27,-1,-0.33,-0.28,1.06,-0.28,-0.27,1
1,0,0,0,0,-1,0,0,0,1,1,0,0,-0.33,-1,0.56,-0.28,-0.26,-0.28,-0.08,0
1,0,1,0,0,-1,0,0,0,-1,0,1,0,-0.67,-1,-0.33,-0.23,-0.29,0.62,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,1,0,0,0,1,1,0,0,-1.6,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,1,0,-0.33,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,1,0,0,0,1,0,1,0,-1.73,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
0,1,1,0,0,-1,0,0,0,1,1,0,0,1.2,-1,-0.33,-0.28,-0.29,-0.27,0.32,0
0,1,0,0,0,-1,0,0,0,1,1,0,0,-1.87,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,-1,1,0,0,-0.8,-1,1.49,-0.28,-0.2,-0.28,-0.27,0
1,0,0,1,0,-1,0,0,0,1,1,0,0,-0.6,-1,2.71,-0.26,-0.16,-0.28,-0.27,0
1,0,0,0,1,-1,1,0,0,1,0,0,1,0.4,-1,-0.33,1.86,-0.28,1.94,0.75,0
1,0,0,0,1,-1,1,0,0,1,1,0,0,0.4,-1,-0.32,1.78,-0.29,0.64,-0.26,1
1,0,1,0,0,-1,0,0,0,1,1,0,0,-0.27,-1,0.47,0.32,0.29,-0.26,-0.27,0
1,0,1,0,0,1,0,0,0,1,0,1,0,0,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,0,0,1,1,1,0,0,1,0,0,1,1.07,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,0,0,1,1,1,0,0,1,1,0,0,0.47,-1,-0.33,-0.28,-0.29,-0.28,-0.27,1
1,0,1,0,0,-1,0,0,0,-1,1,0,0,-0.53,-1,-0.33,-0.28,-0.29,-0.28,-0.27,0
1,0,1,0,0,-1,0,0,0,1,0,1,0,-0.67,-1,0.21,-0.28,-0.29,-0.26,0.01,0
